document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt,agency_code_x,agency_name_x,agency_code_y,agency_name_y,agency_code,agency_name
2021-05-10,04.2021.05,SOUTHEASTERN BEHAVIORAL,12029954,,2021-06-18,666484,1200.31,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-05-27,096-757012,MPS HOSPITALITY LLC,12028027,02,2021-06-18,664833,75.0,11.0,TRANSPORTATION,,,,
2021-05-26,753205178,SODACO INC,12492789,,2021-06-18,664840,77.0,11.0,TRANSPORTATION,,,,
2021-05-12,IN202103316,LAWRENCE COUNTY SHERIFF,12054444,,2021-06-18,664718,17.0,8.0,SOCIAL SERVICES,,,,
2021-06-11,M1210325,JONES COUNTY SCHOOL DIST 37-3,12035533,01,2021-06-18,M669486,3355.0,12.0,EDUCATION,,,,
2021-06-15,0521CON213613,AVERA MED GRP MILBANK HSP,12029758,40,2021-06-18,665951,11855.0,9.0,HEALTH,,,,
2021-06-15,0521CON211996,CITY OF SIOUX FALLS,12055054,13,2021-06-18,666972,169900.0,9.0,HEALTH,,,,
2021-06-15,0521CON211612,WINNER REGIONAL HEALTHCARE CTR,12030998,,2021-06-18,666965,5379.62,9.0,HEALTH,,,,
2021-06-11,M1210325,BELLE FOURCHE SCHOOL DIST 9-1,12055366,01,2021-06-18,M669486,27511.0,12.0,EDUCATION,,,,
2021-06-11,M1210325,GETTYSBURG SCHOOL DIST 53-1,12055778,01,2021-06-18,M669486,15705.0,12.0,EDUCATION,,,,
2021-06-11,M1210325,HARRISBURG SCHOOL DISTRICT41-2,12055659,01,2021-06-18,M669486,327489.0,12.0,EDUCATION,,,,
2021-06-14,614588,FARNAMS GENUINE PARTS INC,12022095,,2021-06-18,667173,13.49,11.0,TRANSPORTATION,,,,
2021-06-07,EC589379,LL HARDER INC,12040211,01,2021-06-18,666163,88.5,18.0,CORRECTIONS,,,,
2021-05-25,D684338,CDW GOVERNMENT INC,12018139,01,2021-06-18,666278,108.0,19.0,HUMAN SERVICES,,,,
2021-06-12,M1210329,RURAL AMERICA INITIATIVES,12040433,,2021-06-18,M668270,8191.08,12.0,EDUCATION,,,,
2021-04-30,34864,BANNER & ASSOCIATES INC,12120999,01,2021-06-18,669537,3072.3,11.0,TRANSPORTATION,,,,
2021-04-30,34863,BANNER & ASSOCIATES INC,12120999,01,2021-06-18,669531,1438.66,11.0,TRANSPORTATION,,,,
2021-06-08,1954462425,ARAMARK UNIFORM SERVICE,12126178,03,2021-06-18,664751,19.9,8.0,SOCIAL SERVICES,,,,
2021-05-27,53564,HOUSTON ENGINEERING INC,12027385,,2021-06-18,668356,385.1,11.0,TRANSPORTATION,,,,
2021-06-12,M1210329,SOUTH CENTRAL CHILD DEVELOP IN,12040667,01,2021-06-18,M668270,3324.48,12.0,EDUCATION,,,,
2021-06-12,M1210329,SHA LOU LLC,12596469,,2021-06-18,M668270,4090.3,12.0,EDUCATION,,,,
2021-06-12,M1210329,RESTORED LIFE OUTREACH,12583362,,2021-06-18,M668270,3724.31,12.0,EDUCATION,,,,
2021-06-12,M1210334,FREEMAN ACADEMY & FREEMAN,12029899,01,2021-06-18,M668265,608.6,12.0,EDUCATION,,,,
2021-06-12,M1210331,FAITH LUTH CHURCH DAY CARE CTR,12056505,01,2021-06-18,M668268,273.18,12.0,EDUCATION,,,,
2021-05-12,133659799,ULINE INC,12017798,,2021-06-18,663705,439.22,16.0,MILITARY,,,,
2021-06-04,1100840974,INSIGHT PUBLIC SECTOR,12017954,,2021-06-18,665857,1496.52,8.0,SOCIAL SERVICES,,,,
2021-06-03,9993598,COLE PAPERS INC,12027125,,2021-06-18,664690,373.73,8.0,SOCIAL SERVICES,,,,
2021-06-09,SC12120G-137-3,MCLAUGHLIN SCHOOL DIST 15-2,12055446,,2021-06-18,664862,6121.37,12.0,EDUCATION,,,,
2021-06-17,M021BTR023,CITY OF WILMOT,12055260,,2021-06-18,M669503,6703.81,2.0,REVENUE,,,,
2021-06-12,M1210334,ENEMY SWIM DAY SCHOOL,12038885,02,2021-06-18,M668265,1915.15,12.0,EDUCATION,,,,
2021-06-12,M1210334,GETTYSBURG SCHOOL DIST 53-1,12055778,01,2021-06-18,M668265,758.73,12.0,EDUCATION,,,,
2021-06-09,SC12121G-387-F,NORTHWEST AREA SCHOOLS,12033618,01,2021-06-18,665993,574.26,12.0,EDUCATION,,,,
2021-06-08,DCM10663854,MRO CORPORATION,12001913,,2021-06-18,663802,35.0,19.0,HUMAN SERVICES,,,,
2021-06-08,20487,ATY AVIATION INC,12599166,,2021-06-18,664405,691.25,6.0,"GAME, FISH AND PARKS",,,,
2021-05-04,IN833488,A & B BUSINESS INC,12036980,,2021-06-18,666320,92.9,19.0,HUMAN SERVICES,,,,
2021-06-09,DCM11174626,AVERA QUEEN OF PEACE,12029749,31,2021-06-18,663822,12.03,19.0,HUMAN SERVICES,,,,
2021-06-09,DCM11462977,AVERA MCKENNAN,12029758,93,2021-06-18,663865,11.79,19.0,HUMAN SERVICES,,,,
2021-06-08,202896718,GRAHAM TIRE NORTH,12029595,02,2021-06-18,665652,154.5,6.0,"GAME, FISH AND PARKS",,,,
2021-06-17,M021BTR023,CITY OF WINNER,12055263,,2021-06-18,M669503,42859.16,2.0,REVENUE,,,,
2021-06-09,DCM11211689,EAST CENTRAL MH CD CENTER,12031316,,2021-06-18,663829,12.03,19.0,HUMAN SERVICES,,,,
2021-06-12,M1210334,HAMLIN SCHOOL DISTRICT 28-3,12032784,01,2021-06-18,M668265,7629.96,12.0,EDUCATION,,,,
2021-06-09,DCM11347905,CIOX HEALTH LLC,12115581,01,2021-06-18,663850,26.03,19.0,HUMAN SERVICES,,,,
2021-06-08,DCM11318738,CIOX HEALTH LLC,12115581,01,2021-06-18,663844,35.0,19.0,HUMAN SERVICES,,,,
2021-06-17,M021BTR023,HAZEL TOWN OF,12031140,,2021-06-18,M669503,375.3,2.0,REVENUE,,,,
2021-05-10,21-04453,MINNEHAHA COUNTY SHERIFF,12055058,06,2021-06-18,664730,50.0,8.0,SOCIAL SERVICES,,,,
2021-06-12,M1210334,IND DISTRICT OF DESMET 38-2,12055633,01,2021-06-18,M668265,1308.94,12.0,EDUCATION,,,,
2021-06-12,M1210334,HOVEN SCHOOL DISTRICT 53-2,12034405,01,2021-06-18,M668265,188.66,12.0,EDUCATION,,,,
2021-06-14,3613,VNDR   12622091,12622091,,2021-06-18,665005,5100.0,30.0,SCHOOL & PUBLIC LANDS,,,,
2021-06-09,SC12121G-428-F,SIOUX FALLS SCHOOL DIST,12055738,,2021-06-18,665984,200024.0,12.0,EDUCATION,,,,
2021-05-03,21SC08B340-APR,SOUTHEASTERN BEHAVIORAL,12029954,,2021-06-18,665813,2928.08,8.0,SOCIAL SERVICES,,,,
2021-06-08,DCM11211545,MRO CORPORATION,12001913,,2021-06-18,663828,20.26,19.0,HUMAN SERVICES,,,,
2021-05-31,74155,LAWRENCE & SCHILLER INC,12035149,,2021-06-18,668306,3620.74,4.0,TOURISM,,,,
2021-06-03,332068,CHS INC,12020868,09,2021-06-18,664652,2101.52,6.0,"GAME, FISH AND PARKS",,,,
2021-06-17,M021BTR023,CITY OF ONIDA,12054930,,2021-06-18,M669503,5953.67,2.0,REVENUE,,,,
2021-06-17,M021BTR023,CITY OF PHILIP,12054958,01,2021-06-18,M669503,26786.89,2.0,REVENUE,,,,
2021-04-08,2142583,CLARK EQUIPMENT COMPANY,12302140,,2021-06-18,665178,24653.31,17.0,VETERANS' AFFAIRS,,,,
2021-04-30,34915,BANNER & ASSOCIATES INC,12120999,01,2021-06-18,669533,2728.48,11.0,TRANSPORTATION,,,,
2021-06-08,DCM11176036,BLACK HILLS REGIONAL EYE INST,12053138,,2021-06-18,663823,12.03,19.0,HUMAN SERVICES,,,,
2021-06-04,2150604202101,NORTHEASTERN MENTAL HEALTH CTR,12030437,,2021-06-18,664948,1170.88,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-06-02,2646396,PRESTO-X-COMPANY,12057714,01,2021-06-18,665556,62.0,12.0,BUREAU OF ADMINISTRATION,,,,
2021-05-27,487647,SUDS & DUDS INC,12049672,,2021-06-18,667133,37.87,11.0,TRANSPORTATION,,,,
2021-06-08,DCM11007731,CIOX HEALTH LLC,12115581,01,2021-06-18,663816,25.53,19.0,HUMAN SERVICES,,,,
2021-06-08,DCM10924942,SLINGSBY & HUOT EYE ASSOCIATES,12585179,,2021-06-18,663812,12.03,19.0,HUMAN SERVICES,,,,
2021-05-03,2174106,PREMIER BIOTECH INC,12452869,,2021-06-18,664975,176.25,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-05-27,440-128351,MPS HOSPITALITY LLC,12028027,02,2021-06-18,664836,75.0,11.0,TRANSPORTATION,,,,
2021-06-07,894050100030621,MONTANA-DAKOTA UTILITIES,12020954,12,2021-06-18,668007,153.96,11.0,TRANSPORTATION,,,,
2021-06-10,SC12121G-423-F,MONTROSE PUBLIC SCHOOL,12055674,,2021-06-18,665992,1704.75,12.0,EDUCATION,,,,
2021-06-09,SC12121G-437-F,WOLSEY-WESSINGTON SCHOOL 2-6,12120190,,2021-06-18,665991,1704.75,12.0,EDUCATION,,,,
2021-06-08,DCM11292378,CIOX HEALTH LLC,12115581,01,2021-06-18,663837,33.03,19.0,HUMAN SERVICES,,,,
2021-05-19,120582,KOSER ENTERPRISES LLC,12134317,,2021-06-18,663756,42.94,16.0,MILITARY,,,,
2021-05-19,539945,PRAIRIE AUTO PARTS INC,12570452,01,2021-06-18,665475,503.21,12.0,BUREAU OF ADMINISTRATION,,,,
2021-05-19,48078,TWIN VALLEY TIRE & COMM OIL,12532490,,2021-06-18,665522,19.72,12.0,BUREAU OF ADMINISTRATION,,,,
2021-06-14,309102214,AGTEGRA COOPERATIVE,12029118,06,2021-06-18,665001,178.96,30.0,SCHOOL & PUBLIC LANDS,,,,
2021-06-09,SC12121G-535-F,WARNER SCHOOL DISTRICT 6-5,12031413,,2021-06-18,665973,2000.65,12.0,EDUCATION,,,,
2021-05-31,6703,COMMUNITY COORDINATED TRANSPOR,12050075,,2021-06-18,666448,30.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-06-14,309102136,AGTEGRA COOPERATIVE,12029118,06,2021-06-18,665003,1141.9,30.0,SCHOOL & PUBLIC LANDS,,,,
2021-06-10,SC12121G-392-F,LEOLA SCHOOL DISTRICT 44-2,12055683,,2021-06-18,665964,100.04,12.0,EDUCATION,,,,
2020-07-02,FY2021 LEASE,"SAHR, CARLA A",12088972,,2021-06-18,404040,5160.56,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-06-12,M1210334,EDMUNDS CENTRAL SCHOOL DIST,12043931,03,2021-06-18,M668265,353.76,12.0,EDUCATION,,,,
2021-06-12,M1210334,DUPREE SCHOOL DISTRICT 64-2,12036734,01,2021-06-18,M668265,3550.56,12.0,EDUCATION,,,,
2021-06-12,M1210334,COLOME CONSOLIDATED SCH 59-3,12032393,01,2021-06-18,M668265,666.07,12.0,EDUCATION,,,,
2021-06-15,06152021,JOHN DEERE FINANCIAL,12018679,02,2021-06-18,665689,333.36,6.0,"GAME, FISH AND PARKS",,,,
2021-06-10,SC12121G-385-F,ESTELLINE SCHOOL DISTRICT 28-2,12031764,,2021-06-18,665976,86.86,12.0,EDUCATION,,,,
2021-06-12,M1210333,SUMMIT SCHOOL DISTRICT 54-6,12055794,01,2021-06-18,M668266,1006.61,12.0,EDUCATION,,,,
2020-08-26,0100021861,FISCHER FURNITURE INC,12033792,,2021-06-18,663681,11892.77,16.0,MILITARY,,,,
2020-07-02,AUTOPAY-FY21,"SENNETT, GAYLE",12091514,,2021-06-18,403017,240.0,10.0,GOVERNOR'S OFFICE,,,,
2021-06-02,S101010452.001,DAKOTA SUPPLY GROUP,12027834,02,2021-06-18,667167,69.6,11.0,TRANSPORTATION,,,,
2021-06-11,2128,REGENCY MIDWEST VENTURES LTD,12177768,03,2021-06-18,664420,77.0,6.0,"GAME, FISH AND PARKS",,,,
2021-04-20,AR2540,DAKOTA BUSINESS SOLUTIONS INC,12556355,,2021-06-18,664741,74.29,19.0,HUMAN SERVICES,,,,
2021-05-31,Z061NE05,"PUSCH, STEVE",12323712,,2021-06-18,664400,175.56,6.0,"GAME, FISH AND PARKS",,,,
2021-05-31,EST 7 20332-7,JOHNSON LAFFEN GALLOWAY ARCHIT,12491224,,2021-06-18,665649,1200.0,6.0,"GAME, FISH AND PARKS",,,,
2021-06-09,082103493,NORTHWESTERN ENERGY,12028962,,2021-06-18,665824,34.25,10.0,LABOR AND REGULATION,,,,
2021-05-25,002182,VNDR   12663935,12663935,,2021-06-18,665646,618.37,6.0,"GAME, FISH AND PARKS",,,,
2021-06-15,274188,REINHART FOODSERVICE LLC,12008034,,2021-06-18,665436,464.27,12.0,BUREAU OF ADMINISTRATION,,,,
2021-06-01,10888356,SANTEL COMMUNICATIONS,12030068,,2021-06-18,663720,138.27,16.0,MILITARY,,,,
2021-06-11,19517,CRIST LOCKSMITHING,12033840,,2021-06-18,664460,45.0,6.0,"GAME, FISH AND PARKS",,,,
2021-06-03,IJ12928217,TEXTRON AVIATION INC,12558363,,2021-06-18,664804,3771.28,11.0,TRANSPORTATION,,,,
2021-05-20,SC12120G-243-19,WESTERN SOUTH DAKOTA COMMUNITY,12031631,,2021-06-18,659078,14248.71,12.0,EDUCATION,,,,
2021-06-16,E0910914CON21214,RAPID CITY MEDICAL CENTER,12029569,01,2021-06-18,667937,0.0,9.0,HEALTH,,,,
2021-06-05,571433231,UNITED PARCEL SERVICE,12017083,01,2021-06-18,664797,314.53,9.0,HEALTH,,,,
2021-06-02,0339927521,CIOX HEALTH LLC,12115581,01,2021-06-18,666376,15.52,19.0,HUMAN SERVICES,,,,
2021-05-28,4463962,CARDINAL HEALTH INC,12117161,,2021-06-18,666359,6.42,19.0,HUMAN SERVICES,,,,
2021-05-31,053121,HURON NEWSPAPERS LLC,12018176,,2021-06-18,665090,4032.8,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-06-14,21S2378401-0,AUTO PRO SD LLC,12661545,,2021-06-18,665663,0.0,6.0,"GAME, FISH AND PARKS",,,,
2021-06-09,E14647,VNDR   12592671,12592671,,2021-06-18,665219,528.0,18.0,CORRECTIONS,,,,
2021-05-24,3627-MAY21,ACCESS HOLDINGS LLC,12660410,,2021-06-18,666198,130.0,19.0,HUMAN SERVICES,,,,
2021-04-22,21SC08A305-MAR63,AVERA MCKENNAN,12029758,86,2021-06-18,665748,73.67,8.0,SOCIAL SERVICES,,,,
2021-06-08,0251533-IN,CHARM-TEX,12004072,,2021-06-18,666130,3015.1,18.0,CORRECTIONS,,,,
2021-06-09,09827,LOWES COMPANIES INC,12114110,,2021-06-18,663692,329.62,16.0,MILITARY,,,,
2021-06-14,61106,NSG LOGISTICS LLC,12627168,,2021-06-18,665151,2298.85,11.0,TRANSPORTATION,,,,
2021-06-07,513349120,MIDAMERICAN ENERGY COMPANY,12025501,,2021-06-18,663737,161.62,16.0,MILITARY,,,,
2021-06-09,E13744,VNDR   12592671,12592671,,2021-06-18,665218,65.5,18.0,CORRECTIONS,,,,
2021-06-17,M021BTR023,CITY OF COLMAN,12054421,,2021-06-18,M669503,6172.16,2.0,REVENUE,,,,
2021-06-17,M021BTR023,CITY OF BRIDGEWATER,12054313,,2021-06-18,M669503,2039.7,2.0,REVENUE,,,,
2021-06-10,SC12121C-131-2,"SWANK, KATHRYN A",12147983,,2021-06-18,669511,2070.48,12.0,EDUCATION,,,,
2021-06-17,M021BTR023,CITY OF BELLE FOURCHE,12054278,01,2021-06-18,M669503,135261.96,2.0,REVENUE,,,,
2021-06-14,1388570,GROSSENBURG IMPLEMENT INC,12033459,,2021-06-18,667211,10.92,11.0,TRANSPORTATION,,,,
2021-06-17,M021BTR023,CITY OF CUSTER,12054435,,2021-06-18,M669503,102546.57,2.0,REVENUE,,,,
2021-06-17,M021BTR023,CITY OF CROOKS,12036037,01,2021-06-18,M669503,4560.29,2.0,REVENUE,,,,
2021-06-05,1X6W89231,UNITED PARCEL SERVICE,12017083,01,2021-06-18,664798,132.0,9.0,HEALTH,,,,
2021-06-14,21S2370429-0,NORTHERN TRUCK EQUIPMENT,12029675,,2021-06-18,665666,0.0,6.0,"GAME, FISH AND PARKS",,,,
2021-03-03,21SC08A305-FE167,AVERA MCKENNAN,12029758,86,2021-06-18,665794,5600.0,8.0,SOCIAL SERVICES,,,,
2021-05-24,INV2600006573,ELIOR INC,12548705,,2021-06-18,666222,2049.59,19.0,HUMAN SERVICES,,,,
2021-06-11,005311,VNDR   12633375,12633375,A0,2021-06-18,665682,900.0,6.0,"GAME, FISH AND PARKS",,,,
2021-05-25,63237,VNDR   12043824,12043824,,2021-06-18,664629,51.97,6.0,"GAME, FISH AND PARKS",,,,
2021-06-14,21C2183496-0,DELL MARKETING LP,12118714,,2021-06-18,665674,0.0,6.0,"GAME, FISH AND PARKS",,,,
2021-05-25,21SC193053-APR21,SENIOR CITIZENS SERVICES INC,12032104,,2021-06-18,666362,31399.25,19.0,HUMAN SERVICES,,,,
2021-06-07,613998,FARNAMS GENUINE PARTS INC,12022095,,2021-06-18,667149,99.97,11.0,TRANSPORTATION,,,,
2021-06-10,MP71956,MIDSTATES PRINTING INC,12040671,02,2021-06-18,665691,1999.0,6.0,"GAME, FISH AND PARKS",,,,
2021-05-07,31958,JC PRINTING INC,12124414,01,2021-06-18,667286,87.16,14.0,PUBLIC SAFETY,,,,
2021-06-14,21S2378401-0,VNDR   12661545,12661545,,2021-06-18,665663,0.0,6.0,"GAME, FISH AND PARKS",,,,
2021-06-11,182866,HIGH POINT NETWORKS LLC,12295610,,2021-06-18,665189,360.0,18.0,CORRECTIONS,,,,
2021-06-12,M1210336,SIOUX FALLS SCHOOL DISTRICT,12055738,13,2021-06-18,M668263,3820.8,12.0,EDUCATION,,,,
2021-05-18,922094379,BORDER STATES ELECTRIC SUPPLY,12027268,04,2021-06-18,663721,298.15,16.0,MILITARY,,,,
2021-06-08,SC12121G-426-F,PLANKINTON SCHOOL DISTRICT 1-1,12055297,,2021-06-18,665985,5370.75,12.0,EDUCATION,,,,
2021-06-07,4974060721,BORNS GROUP,12044637,,2021-06-18,666600,156.17,31.0,SECRETARY OF STATE,,,,
2021-06-17,M021BTR023,CITY OF WHITE RIVER,12055245,,2021-06-18,M669503,4977.06,2.0,REVENUE,,,,
2021-06-14,21F2395133-0,VNDR   12612047,12612047,,2021-06-18,665668,0.0,6.0,"GAME, FISH AND PARKS",,,,
2021-04-22,21SC08A305-MAR64,AVERA MCKENNAN,12029758,86,2021-06-18,665747,84.42,8.0,SOCIAL SERVICES,,,,
2021-06-17,M021BTR023,CITY OF EDGEMONT,12054480,,2021-06-18,M669503,6698.46,2.0,REVENUE,,,,
2021-06-10,2190614202102,HUMAN SERVICE AGENCY,12031085,,2021-06-18,666516,928.72,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-06-17,M021BTR023,CITY OF GREGORY,12054596,,2021-06-18,M669503,17773.98,2.0,REVENUE,,,,
2021-06-10,DDC MAY2021 E,LEWIS & CLARK BEHVRL HLTH SVCS,12032509,,2021-06-18,666442,1391.68,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-06-17,M021BTR023,CITY OF HOVEN,12055949,,2021-06-18,M669503,4881.87,2.0,REVENUE,,,,
2021-06-10,DDC MAY2021 C,LEWIS & CLARK BEHVRL HLTH SVCS,12032509,,2021-06-18,666444,1978.95,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-06-17,M021BTR023,CITY OF ARMOUR,12032002,01,2021-06-18,M669503,4945.92,2.0,REVENUE,,,,
2021-06-17,M021BTR023,CANISTOTA CITY OF,12054360,,2021-06-18,M669503,11620.04,2.0,REVENUE,,,,
2021-06-14,B35397/5,BLUETARP FINANCIAL INC,12223726,01,2021-06-18,667136,29.9,11.0,TRANSPORTATION,,,,
2021-05-31,2798-0521,A-OX WELDING SUPPLY CO INC,12054084,,2021-06-18,665103,79.15,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-06-13,04WT-06,BITUMINOUS PAVING INC,12022046,,2021-06-18,668324,2314458.01,11.0,TRANSPORTATION,,,,
2021-06-12,07C3-06,BITUMINOUS PAVING INC,12022046,,2021-06-18,668325,1578567.94,11.0,TRANSPORTATION,,,,
2021-06-17,M021BTR023,CITY OF AURORA,12054270,,2021-06-18,M669503,4170.37,2.0,REVENUE,,,,
2021-06-10,SC12119G-133-5,YANKTON SCHOOL DISTRICT 63-3,12055889,,2021-06-18,667216,26689.85,12.0,EDUCATION,,,,
2021-06-10,SC12119G-107-F,FLANDREAU SCHOOL DIST NO 50-3,12055744,01,2021-06-18,664865,5042.31,12.0,EDUCATION,,,,
2021-06-01,611296117629,WASTE MANAGEMENT-SIOUX FALLS,12035691,04,2021-06-18,665067,559.21,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-06-12,M1210336,DUPREE SCHOOL DISTRICT 64-2,12036734,01,2021-06-18,M668263,7963.08,12.0,EDUCATION,,,,
2021-06-11,M1210323,TODD COUNTY SCHOOL DIST 66-1,12055836,01,2021-06-18,M669488,367.0,12.0,EDUCATION,,,,
2021-06-12,M1210334,EUREKA SCHOOL DISTRICT 44-1,12055680,03,2021-06-18,M668265,424.54,12.0,EDUCATION,,,,
2021-06-10,U2480946,SIOUX VALLEY COOPERATIVE,12030270,,2021-06-18,667199,5891.04,11.0,TRANSPORTATION,,,,
2021-06-03,21SC195111-MAY21,BLACK HILLS SPECIAL SERVICES,12037282,,2021-06-18,666394,42555.12,19.0,HUMAN SERVICES,,,,
2021-04-12,20006915.00-4,IMEG CORP,12595073,,2021-06-18,668373,8613.91,11.0,TRANSPORTATION,,,,
2021-06-17,M021BTR023,CITY OF BERESFORD,12054287,,2021-06-18,M669503,36320.07,2.0,REVENUE,,,,
2021-06-01,11YX-Q1X3-KNQN,AMAZON CAPITAL SERVICES INC,12603089,,2021-06-18,664693,684.12,8.0,SOCIAL SERVICES,,,,
2021-06-02,06022021SC,LARRY SPRIK,12040854,,2021-06-18,664623A,129.0,6.0,"GAME, FISH AND PARKS",,,,
2021-06-02,060921-CH2,CENTRAL ELECTRIC CO OP,12023749,01,2021-06-18,664636,177.39,6.0,"GAME, FISH AND PARKS",,,,
2021-06-12,M1210337,PIERRE SCHOOL DISTRICT 32-2,12055593,04,2021-06-18,M668262,11685.18,12.0,EDUCATION,,,,
2021-06-12,M1210337,WILMOT SCHOOL DISTRICT NO 54-7,12055800,01,2021-06-18,M668262,3887.2,12.0,EDUCATION,,,,
2021-06-04,IN843200,A & B BUSINESS INC,12036980,,2021-06-18,666066,79.08,14.0,PUBLIC SAFETY,,,,
2021-06-11,M1210314,HURON SCHOOL DISTRICT 2-2,12055310,01,2021-06-18,M669497,133436.0,12.0,EDUCATION,,,,
2021-01-06,8104145-1,FERGUSON ENTERPRISES INC,12113000,01,2021-06-18,665262,44.28,18.0,CORRECTIONS,,,,
2021-05-25,002182,"DARLING, ALAN L",12663935,,2021-06-18,665646,618.37,6.0,"GAME, FISH AND PARKS",,,,
2021-06-12,M1210337,WHITE LAKE SCHOOL DIST 1-3,12055303,01,2021-06-18,M668262,2137.96,12.0,EDUCATION,,,,
2021-06-08,1954462425,ARAMARK UNIFORM SERVICE,12126178,03,2021-06-18,664751,11.95,10.0,LABOR AND REGULATION,,,,
2021-06-02,2160602202104,CAPITAL AREA COUNSELING SVC,12032117,,2021-06-18,664963,1619.03,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2021-04-12,20006783.00-5,IMEG CORP,12595073,,2021-06-18,668368,7256.85,11.0,TRANSPORTATION,,,,
2021-06-01,WW1STMTJUNE,WEST RIVER TELECOMM CO-OP,12027232,,2021-06-18,664515,144.18,6.0,"GAME, FISH AND PARKS",,,,
2021-06-12,M1210337,PLATTE-GEDDES SCHOOL DIST 11-5,12114526,01,2021-06-18,M668262,457.38,12.0,EDUCATION,,,,
2021-06-12,M1210337,WESSINGTON SPRINGS SCHOOL,12055618,03,2021-06-18,M668262,2130.03,12.0,EDUCATION,,,,
2021-05-28,RX1293424,HY-VEE INC,12024480,07,2021-06-18,664760,3.0,8.0,SOCIAL SERVICES,,,,
2021-02-25,176928,ALFRED BENESCH AND COMPANY,12535038,,2021-06-18,668360,3098.16,11.0,TRANSPORTATION,,,,
2021-05-21,B224792,NIELSEN CONSTRUCTION INC,12051076,,2021-06-18,664535,7.64,6.0,"GAME, FISH AND PARKS",,,,
2021-06-14,05182021,VNDR   12286726,12286726,,2021-06-18,665106,236.0,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2021-06-09,DCM11504226,CIOX HEALTH LLC,12115581,01,2021-06-18,663871,18.03,19.0,HUMAN SERVICES,,,,
2021-06-11,M1210314,HENRY SCHOOL DISTRICT 14-2,12055425,01,2021-06-18,M669497,5610.0,12.0,EDUCATION,,,,
2021-05-28,33148,BENCO PRODUCTS INC,12506105,,2021-06-18,663698,698.07,16.0,MILITARY,,,,
2021-06-11,M1210314,GAYVILLE-VOLIN SCHOOL DISTRICT,12032407,01,2021-06-18,M669497,4899.0,12.0,EDUCATION,,,,
2021-06-01,74421,BRULE CO LUMBER LLC,12250065,,2021-06-18,664642,140.0,6.0,"GAME, FISH AND PARKS",,,,
2021-06-12,M1210329,CROOKS COMMUNITY CHILD CARE,12005597,,2021-06-18,M668270,1240.85,12.0,EDUCATION,,,,
2021-06-10,1018313727,PITNEY BOWES,12003284,06,2021-06-18,666564,105.0,29.0,ATTORNEY GENERAL,,,,
2021-06-12,M1210337,WAVERLY SCHOOL DISTRICT 14-5,12055422,01,2021-06-18,M668262,2189.94,12.0,EDUCATION,,,,
2021-05-27,0345857-IN,STERN OIL COMPANY INC,12036633,,2021-06-18,664628,1275.35,6.0,"GAME, FISH AND PARKS",,,,
2021-06-01,6267088,MEAD BUILDING CENTER OF YANKTN,12299341,,2021-06-18,665266,451.97,18.0,CORRECTIONS,,,,
2021-06-01,R1625299,K-STATE DIAGNOSTIC AND,12128893,,2021-06-18,665117,47.47,9.0,HEALTH,,,,
2021-06-01,CS5/16-5/31/2021,JW SERVICES INC,12138306,,2021-06-18,664752,439.0,8.0,SOCIAL SERVICES,,,,
2021-06-01,12967790,WASTE CONNECTIONS,12037175,05,2021-06-18,666059,100.92,14.0,PUBLIC SAFETY,,,,
2021-06-12,M1210337,WARNER SCHOOL DISTRICT 6-5,12031413,01,2021-06-18,M668262,898.38,12.0,EDUCATION,,,,
2021-06-01,RX515651,ANDERSON PHARMACY INC,12044448,,2021-06-18,664764,13.82,8.0,SOCIAL SERVICES,,,,
2021-06-11,DCM10256337,GERALD RIEBER MD,12001935,,2021-06-18,663896,12.03,19.0,HUMAN SERVICES,,,,
2021-06-10,VRM210614355177,AVERA MCKENNAN,12029758,D6,2021-06-18,666393,12.03,19.0,HUMAN SERVICES,,,,
2021-03-02,IN3278525,INNOVATIVE OFFICE SOLUTIONS,12550348,,2021-06-18,666300,100.64,19.0,HUMAN SERVICES,,,,
2021-06-02,M021STR202,VNDR   12664369,12664369,,2021-06-18,M669499,10411.43,2.0,REVENUE,,,,
2021-06-02,12082,PATRICK J PAPPE,12560693,,2021-06-18,665124,556.1,9.0,HEALTH,,,,
2021-06-09,DCM11490332,AVERA MCKENNAN,12029758,65,2021-06-18,663866,12.03,19.0,HUMAN SERVICES,,,,
2021-06-11,12,"BRAEGELMANN, JOE",12378723,,2021-06-18,667611,3322.5,2.0,REVENUE,,,,
2021-06-03,55113,MENARDS INC,12019798,,2021-06-18,667134,73.59,11.0,TRANSPORTATION,,,,
