document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt,agency_code_x,agency_name_x,agency_code_y,agency_name_y,agency_code,agency_name
2020-10-21,21SC096123,A B J & R LLC,12144242,,2020-10-28,,580.0,9.0,HEALTH,,,,
2020-09-30,1643,HAMLIN COUNTY,12054615,16,2020-10-28,,24.0,11.0,TRANSPORTATION,,,,
2020-10-05,01-116813,PFEIFER IMPLEMENT CO INC,12030266,,2020-10-28,,278.72,11.0,TRANSPORTATION,,,,
2020-09-30,IVC18619,GOODWILL OF THE GREAT PLAINS,12024600,,2020-10-28,,1503.35,19.0,HUMAN SERVICES,,,,
2020-09-30,VRM201019348560,ASPIRE INC,12031699,,2020-10-28,,34.61,19.0,HUMAN SERVICES,,,,
2020-10-21,0125507,STAR LAUNDRY & DRY CLEANERS,12034878,,2020-10-28,,16.41,2.0,REVENUE,,,,
2020-10-15,401426,SUDS & DUDS INC,12049672,,2020-10-28,,41.84,11.0,TRANSPORTATION,,,,
2020-10-12,12004468,VENTURE COMMUNICATIONS CO-OP,12030120,,2020-10-28,,49.47,8.0,SOCIAL SERVICES,,,,
2020-10-05,126802SF,NORTH CENTRAL INTERNATIONAL IN,12308034,,2020-10-28,,32.52,11.0,TRANSPORTATION,,,,
2020-10-23,1020CON2113005,HURON REGIONAL MEDICAL CENTER,12035340,,2020-10-28,,59751.64,9.0,HEALTH,,,,
2020-10-16,113161,CUSTER COUNTY REGISTER OF DEED,12054441,03,2020-10-28,,40.0,11.0,TRANSPORTATION,,,,
2020-10-09,SAVE-399211,US DEPT OF HOMELAND SECURITY,12143495,,2020-10-28,,53.0,8.0,SOCIAL SERVICES,,,,
2020-10-16,130593,KADOKA OIL LLC,12046154,,2020-10-28,,5253.46,11.0,TRANSPORTATION,,,,
2020-10-19,0920CON211255,BON HOMME COUNTY AUDITOR,12055141,02,2020-10-28,,650.52,9.0,HEALTH,,,,
2020-09-29,80491,CLARK ENGINEERING CORP,12022706,03,2020-10-28,,352.27,11.0,TRANSPORTATION,,,,
2020-10-19,0920CON211232,AURORA COUNTY AUDITOR,12054982,,2020-10-28,,455.92,9.0,HEALTH,,,,
2020-09-25,426692520,CAPITAL AREA REFUSE,12008342,,2020-10-28,,89.0,11.0,TRANSPORTATION,,,,
2020-10-23,M1210106,WALL SCHOOL DISTRICT 51-5,12055765,01,2020-10-28,,94478.0,12.0,EDUCATION,,,,
2020-10-22,021012166,SOUTHERN HILLS PUBLISHING INC,12051499,,2020-10-28,,96.0,2.0,REVENUE,,,,
2020-10-13,162111901,MONTANA-DAKOTA UTILITIES,12020954,12,2020-10-28,,106.26,16.0,MILITARY,,,,
2020-10-23,M1210106,GREGORY SCHOOL DISTRICT 26-4,12055564,01,2020-10-28,,138558.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,GAYVILLE-VOLIN SCHOOL DISTRICT,12032407,01,2020-10-28,,160175.0,12.0,EDUCATION,,,,
2020-09-18,DUI083120-NH,BEHAVIOR MANAGEMENT SYSTEMS,12030341,,2020-10-28,,67.32,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-23,M1210106,LEOLA SCHOOL DISTRICT 44-2,12055683,01,2020-10-28,,65747.0,12.0,EDUCATION,,,,
2020-09-30,3118400,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-10-28,,4.8,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-05,VRM201021348222,USD BUSINESS OFFICE,USD,13,2020-10-28,,2107.5,19.0,HUMAN SERVICES,,,,
2020-10-19,162111928,SIOUX FALLS UTILITIES,12055054,06,2020-10-28,,192.09,16.0,MILITARY,,,,
2020-10-19,162111925,SIOUX FALLS UTILITIES,12055054,06,2020-10-28,,166.26,16.0,MILITARY,,,,
2020-10-19,162111911,RAPID CITY -- CITY OF,12055002,,2020-10-28,,139.2,16.0,MILITARY,,,,
2020-10-16,162111898,BLACK HILLS POWER & LIGHT CO,12028526,,2020-10-28,,200.93,16.0,MILITARY,,,,
2020-10-15,745,"BLUE, ROBERT J",12210645,,2020-10-28,,1147.85,16.0,MILITARY,,,,
2020-10-15,744,"BLUE, ROBERT J",12210645,,2020-10-28,,8301.52,16.0,MILITARY,,,,
2020-10-06,94414816,HOBBY LOBBY STORES INC,12118258,,2020-10-28,,71.64,6.0,"GAME, FISH AND PARKS",,,,
2020-10-12,162111907,CLARITY TELECOM LLC,12479166,02,2020-10-28,,53.74,16.0,MILITARY,,,,
2020-07-31,OH07-012396,LAWRENCE & SCHILLER INC,12035149,,2020-10-28,,4447.06,6.0,"GAME, FISH AND PARKS",,,,
2020-08-03,1658,"NICKLE, CARY R",12064203,,2020-10-28,,374.25,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-09-09,21SC190029090920,"PEARSON, GLORIA J",12628284,,2020-10-28,,903.12,19.0,HUMAN SERVICES,,,,
2020-10-05,VRM201020348984,VANCE THOMPSON VIS SURG CTR,12416123,,2020-10-28,,1070.0,19.0,HUMAN SERVICES,,,,
2020-09-30,3118403,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-10-28,,46.47,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-23,M1210106,BRITTON-HECLA SCHOOL DISTRICT,12026635,01,2020-10-28,,44315.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,MCLAUGHLIN SCHOOL DIST 15-2,12055446,01,2020-10-28,,237371.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,SANBORN CENTRAL SCHOOL DIST,12044063,01,2020-10-28,,49116.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,ALCESTER-HUDSON SCHOOL,12055874,01,2020-10-28,,120615.0,12.0,EDUCATION,,,,
2020-10-16,3895571X10242020,AT&T MOBILITY II LLC,12279233,01,2020-10-28,,598.76,12.0,EDUCATION,,,,
2020-10-15,SC12120G-254-4,WAGNER COMMUNITY SCHOOL 11-4,12055401,,2020-10-28,,87.76,12.0,EDUCATION,,,,
2020-10-14,SC12120G-254-2,WAGNER COMMUNITY SCHOOL 11-4,12055401,,2020-10-28,,69.57,12.0,EDUCATION,,,,
2020-10-23,M1210106,FAITH SCHOOL DIST 46-2,12036715,01,2020-10-28,,81298.0,12.0,EDUCATION,,,,
2020-10-14,IN3133183,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-10-28,,62.79,12.0,EDUCATION,,,,
2020-10-23,M1210106,HAMLIN SCHOOL DISTRICT 28-3,12032784,01,2020-10-28,,265432.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,HERREID SCHOOL DISTRICT 10-1,12055377,02,2020-10-28,,15006.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,HOT SPRINGS SCHOOL DIST 23-2,12055534,02,2020-10-28,,207087.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,HOWARD SCHOOL DISTRICT 48-3,12055714,01,2020-10-28,,50061.0,12.0,EDUCATION,,,,
2020-10-15,10152020VRNSS,RIGHT TURN INC,12045667,01,2020-10-28,,425.0,19.0,HUMAN SERVICES,,,,
2020-10-02,9671717503,GRAINGER,12016771,16,2020-10-28,,40.52,16.0,MILITARY,,,,
2020-10-21,2018AMWX009-54,RAPID CITY POLICE DEPARTMENT,12055002,02,2020-10-28,,5456.69,29.0,ATTORNEY GENERAL,,,,
2020-10-15,21SC081313-OCT,"SCOTT, RICHARD P",12098898,,2020-10-28,,50.32,19.0,HUMAN SERVICES,,,,
2020-10-15,501349,QUALIFIED PRESORT SERVICE LLC,12011039,,2020-10-28,,64.34,19.0,HUMAN SERVICES,,,,
2020-10-15,501449,QUALIFIED PRESORT SERVICE LLC,12011039,,2020-10-28,,164.35,19.0,HUMAN SERVICES,,,,
2020-10-15,501525,QUALIFIED PRESORT SERVICE LLC,12011039,,2020-10-28,,196.54,19.0,HUMAN SERVICES,,,,
2020-10-15,DCM2840722,RAPID CITY MEDICAL CENTER,12029569,01,2020-10-28,,25.29,19.0,HUMAN SERVICES,,,,
2020-10-15,DCM3291258,THE MIDLANDS CLINIC PC,12025564,,2020-10-28,,22.29,19.0,HUMAN SERVICES,,,,
2020-10-15,DCM3293437,RAPID CITY MEDICAL CENTER,12029569,01,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-15,DCM3436477,UROLOGY SPECIALISTS CHARTERED,12032892,,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-15,DCM3496961,LEWIS AND CLARK BEHAVIOR HEALT,12032509,02,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-15,DCT151315,"LONGCROW, LOIS J",12613747,,2020-10-28,,97.44,19.0,HUMAN SERVICES,,,,
2020-10-13,48574,BADGER STATE RECOVERY INC,12208910,,2020-10-28,,111.97,19.0,HUMAN SERVICES,,,,
2020-10-12,VRM201021349220,AVERA MCKENNAN,12029758,C4,2020-10-28,,12.03,19.0,HUMAN SERVICES,,,,
2020-10-15,2018AMWX0009-55,MINNEHAHA COUNTY SHERIFF,12055058,06,2020-10-28,,21073.23,29.0,ATTORNEY GENERAL,,,,
2020-10-05,DCM3381420,PEARL HEALTH CLINIC PLLC,12603210,,2020-10-28,,15.0,19.0,HUMAN SERVICES,,,,
2020-10-15,501340,QUALIFIED PRESORT SERVICE LLC,12011039,,2020-10-28,,123.86,19.0,HUMAN SERVICES,,,,
2020-10-05,CLAUSER10-5-20,"CLAUSEN, JOHN",12037628,,2020-10-28,,4748.0,6.0,"GAME, FISH AND PARKS",,,,
2020-10-23,M1210106,CHESTER AREA SCHOOL DIST 39-1,12031797,01,2020-10-28,,175930.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,BERESFORD SCHOOL DISTRICT 61-2,12055655,01,2020-10-28,,229486.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,FLANDREAU SCHOOL DIST NO 50-3,12055744,02,2020-10-28,,288233.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,LANGFORD AREA SCHOOL DIST 45-5,12239839,,2020-10-28,,41391.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,LAKE PRESTON SCHOOL DIST 38-3,12055625,01,2020-10-28,,35005.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,KADOKA AREA SCHOOL DIST 35-2,12011114,01,2020-10-28,,121719.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,IROQUOIS SCHOOL DISTRICT 2-3,12055629,01,2020-10-28,,16071.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,HURON SCHOOL DISTRICT 2-2,12055310,01,2020-10-28,,1380945.0,12.0,EDUCATION,,,,
2020-10-14,D12100125,SOUTH DAKOTA COUNSELING ASSOC,12035256,,2020-10-28,,20.0,12.0,EDUCATION,,,,
2020-10-06,SC12121C-356-1,SOUTH DAKOTA HISTORIAL FOUNDAN,12038402,,2020-10-28,,8375.0,12.0,EDUCATION,,,,
2020-10-06,IN3124856,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-10-28,,92.72,12.0,EDUCATION,,,,
2020-10-20,DCM3435988,SOUTHEASTERN BEHAVIORAL,12029954,,2020-10-28,,24.29,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3545853,SOUTHEASTERN BEHAVIORAL,12029954,,2020-10-28,,15.29,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3581358,AVERA MCKENNAN,12029758,A0,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3600642,AVERA MCKENNAN,12029758,12,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-21,DCC171194,RURAL HEALTH CARE INC,12041219,17,2020-10-28,,310.0,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3583606,SOUTHERN PLAINS BEHAVIORAL,12033134,,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3600916,AVERA MCKENNAN,12029758,12,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3628010,CIOX HEALTH LLC,12115581,01,2020-10-28,,11.02,19.0,HUMAN SERVICES,,,,
2020-10-20,DCT171180,"SHOT, HESKAWIN",12628215,,2020-10-28,,71.82,19.0,HUMAN SERVICES,,,,
2020-10-20,IN771502,A & B BUSINESS INC,12036980,,2020-10-28,,7.41,19.0,HUMAN SERVICES,,,,
2020-10-20,VOC10202020,RAPID TRANSIT SYSTEM,12055002,04,2020-10-28,,13.5,19.0,HUMAN SERVICES,,,,
2020-10-20,VRM201021348453,BLACK HILLS WORKS INC,12034968,04,2020-10-28,,718.44,19.0,HUMAN SERVICES,,,,
2020-10-20,VRM201023342408,"HOVEY NEUBERT, LAURA",12586746,,2020-10-28,,305.1,19.0,HUMAN SERVICES,,,,
2020-10-20,VRM201023349719,AVERA MCKENNAN,12029758,A0,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-20,VRM201023349840,AVERA QUEEN OF PEACE,12029749,23,2020-10-28,,12.03,19.0,HUMAN SERVICES,,,,
2020-10-21,21SC195032331262,TELTEX INC,12026548,,2020-10-28,,1450.0,19.0,HUMAN SERVICES,,,,
2020-10-23,DCM3645577,CIOX HEALTH LLC,12115581,01,2020-10-28,,35.0,19.0,HUMAN SERVICES,,,,
2020-10-18,11579770211596,MIDCONTINENT COMMUNICATIONS,12023782,04,2020-10-28,,100.2,7.0,TRIBAL RELATIONS,,,,
2020-10-14,IN3133888,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-10-28,,71.7,7.0,TRIBAL RELATIONS,,,,
2020-10-16,2917610,JENNIE 0 TURKEY STORE SALES,12007817,,2020-10-28,,8596.8,12.0,EDUCATION,,,,
2020-10-20,DCM3602265,AVERA MCKENNAN,12029758,F2,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-23,M1210106,CLARK SCHOOL DISTRICT 12-2,12055408,01,2020-10-28,,79304.0,12.0,EDUCATION,,,,
2020-10-20,510112,ALYSSA PAHL,12565107,01,2020-10-28,,325.05,19.0,HUMAN SERVICES,,,,
2020-10-21,DCM3614621,MRO CORPORATION,12001913,,2020-10-28,,19.26,19.0,HUMAN SERVICES,,,,
2020-10-23,M1210106,WILMOT SCHOOL DISTRICT NO 54-7,12055800,01,2020-10-28,,87543.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,WOONSOCKET SCHOOL DIST 55-4,12055803,01,2020-10-28,,100576.0,12.0,EDUCATION,,,,
2020-08-05,VRM201023347180,BLACK HILLS REGIONAL EYE INST,12053138,,2020-10-28,,252.94,19.0,HUMAN SERVICES,,,,
2020-10-22,DCM3590161,MRO CORPORATION,12001913,,2020-10-28,,12.76,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3483586,CHERRY COUNTY HOSPITAL,12057906,,2020-10-28,,5.0,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3404551,MOBRIDGE REGIONAL HOSPITAL,12030488,07,2020-10-28,,31.29,19.0,HUMAN SERVICES,,,,
2020-10-05,TEFAP-NOV/DEC19,WESTERN SOUTH DAKOTA COMMUNITY,12031631,,2020-10-28,,215.83,12.0,EDUCATION,,,,
2020-10-20,DCM3387982,MIDWEST MEDICAL RECORDS ASSOC,12018077,,2020-10-28,,20.0,19.0,HUMAN SERVICES,,,,
2020-10-05,SC12121G-171-F,WEBSTER-CITY OF,12055200,,2020-10-28,,2000.0,12.0,EDUCATION,,,,
2020-10-02,IN3120979,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-10-28,,12.24,12.0,EDUCATION,,,,
2020-10-01,3199024,WASTE CONNECTIONS OF SD INC,12037175,01,2020-10-28,,81.99,12.0,EDUCATION,,,,
2020-10-23,M1210106,MEADE SCHOOL DISTRICT 46-1,12032328,02,2020-10-28,,903725.0,12.0,EDUCATION,,,,
2020-09-30,331530,GEOTEL CORPORATION,12026465,,2020-10-28,,262.12,12.0,EDUCATION,,,,
2020-09-15,5982-8396,QUALIFIED PRESORT SERVICE LLC,12011039,,2020-10-28,,510.61,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-23,M1210106,DUPREE SCHOOL DISTRICT 64-2,12036734,01,2020-10-28,,204450.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,FAULKTON AREA SCHOOLS 24-4,12152866,,2020-10-28,,46285.0,12.0,EDUCATION,,,,
2020-10-05,5904A,SOUTHEASTERN BEHAV HLTHCARE,12029954,03,2020-10-28,,1309.06,19.0,HUMAN SERVICES,,,,
2020-10-23,M1210106,MCINTOSH SCHOOL 15-1,12055443,01,2020-10-28,,72756.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,WHITE LAKE SCHOOL DIST 1-3,12055303,01,2020-10-28,,28370.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,WAVERLY SCHOOL DISTRICT 14-5,12055422,01,2020-10-28,,109928.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,WAUBAY SCHOOL DISTRICT 18-3,12055500,03,2020-10-28,,54217.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,WAGNER COMMUNITY SCHOOL 11-4,12055401,01,2020-10-28,,366979.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,VERMILLION SCHOOL DIST 13-1,12055419,01,2020-10-28,,420492.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,TODD COUNTY SCHOOL DIST 66-1,12055836,01,2020-10-28,,1250897.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,SOUTH CENTRAL SCHOOL,12039490,01,2020-10-28,,11817.0,12.0,EDUCATION,,,,
2020-10-23,M1210106,SCOTLAND SCHOOL DISTRICT 4-3,12055330,01,2020-10-28,,81059.0,12.0,EDUCATION,,,,
2020-10-21,88701920,AUDIOVISUAL INC,12027419,,2020-10-28,,3284.0,25.0,RETIREMENT SYSTEM,,,,
2020-10-08,1482627,SOUTHWEST PLASTIC BINDING CO,12122573,,2020-10-28,,61.19,18.0,CORRECTIONS,,,,
2020-10-15,69799,M G OIL COMPANY,12035221,,2020-10-28,,1816.43,6.0,"GAME, FISH AND PARKS",,,,
2020-10-15,26121,BORNS GROUP,12044637,,2020-10-28,,4672.63,6.0,"GAME, FISH AND PARKS",,,,
2020-10-20,DCC165712,JOHN LASSEGARD MD FAMILY PHYS,12553720,,2020-10-28,,387.28,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3211928,NORTHEASTERN MENTAL HEALTH CTR,12030437,,2020-10-28,,14.29,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3324574,NORTHEASTERN MENTAL HEALTH CTR,12030437,,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3361161,HUNGERFORD CHIROPRACTIC,12053144,,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-20,DCM3380230,YANKTON MEDICAL CLINIC PC,12037575,,2020-10-28,,11.79,19.0,HUMAN SERVICES,,,,
2020-10-14,VRM201023349572,BLACK HILLS REGIONAL EYE INST,12053511,,2020-10-28,,91.89,19.0,HUMAN SERVICES,,,,
2020-10-14,VRM201023348105,WATERTOWN SCHOOL DISTRICT,12055437,04,2020-10-28,,321.99,19.0,HUMAN SERVICES,,,,
2020-10-14,SFY21JANITOR11-6,JJM ENTERPRISES OF SF INC,12232334,,2020-10-28,492422,862.88,19.0,HUMAN SERVICES,,,,
2020-10-20,2020-10-JUV,MIDWEST CREDIBILITY,12601083,,2020-10-28,,375.0,18.0,CORRECTIONS,,,,
2020-10-20,26213058-2020-10,NORTHWESTERN ENERGY,12028962,,2020-10-28,,91.46,18.0,CORRECTIONS,,,,
2020-10-22,404244,SUDS & DUDS INC,12049672,,2020-10-28,,46.97,11.0,TRANSPORTATION,,,,
2020-10-27,2020-11,DEN-WIL INVESTMENTS INC,12025145,,2020-10-28,,670.0,18.0,CORRECTIONS,,,,
2020-10-27,2020-11,OAHE INC,12038013,,2020-10-28,,1333.33,18.0,CORRECTIONS,,,,
2020-10-27,2020-11,TYLER BUILDINGS LLC,12013460,,2020-10-28,,4425.3,18.0,CORRECTIONS,,,,
2020-10-21,10212020,HERREID-CITY OF,12055916,,2020-10-28,,73.68,11.0,TRANSPORTATION,,,,
2020-10-20,I5V0-01M,SCOTLAND-CITY OF,12055041,01,2020-10-28,,1800.0,11.0,TRANSPORTATION,,,,
2020-10-20,735812,FARNAMS GENUINE PARTS INC,12022095,02,2020-10-28,,120.45,11.0,TRANSPORTATION,,,,
2020-10-14,43267,LAUNDRY LOOPS INC,12617150,,2020-10-28,,468.0,18.0,CORRECTIONS,,,,
2020-10-14,2010505190,JOHNSON HARDWOOD COMPANY LLC,12612143,,2020-10-28,,2518.12,18.0,CORRECTIONS,,,,
2020-10-14,0302732-IN,RIVERSIDE TECHNOLOGIES INC,12163031,,2020-10-28,,2730.0,18.0,CORRECTIONS,,,,
2020-10-13,SD004467519,CAT5 COMMERCE LLC,12235089,,2020-10-28,,216.0,18.0,CORRECTIONS,,,,
2020-10-16,28-4959299,RUNNING SUPPLY INC,12021713,,2020-10-28,,24.99,6.0,"GAME, FISH AND PARKS",,,,
2020-10-16,269139,KELLY MIDWEST VENTURES LP,12141895,,2020-10-28,,77.0,6.0,"GAME, FISH AND PARKS",,,,
2020-10-23,040A-13,MIDWEST CONTRACTING LLC,12153210,,2020-10-28,,14763.64,11.0,TRANSPORTATION,,,,
2020-10-06,S100473669.001,DAKOTA SUPPLY GROUP,12027834,,2020-10-28,,178.06,18.0,CORRECTIONS,,,,
2020-10-14,442-036812,KELLY MIDWEST VENTURES LP,12141895,07,2020-10-28,,75.0,18.0,CORRECTIONS,,,,
2020-10-17,211579,REINHART FOODSERVICE LLC,12008034,,2020-10-28,,60.0,6.0,"GAME, FISH AND PARKS",,,,
2020-09-21,SDRA198727,FASTENAL COMPANY,12021515,,2020-10-28,,334.28,18.0,CORRECTIONS,,,,
2020-10-01,2020-09-10117,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2020-10-28,,160.0,18.0,CORRECTIONS,,,,
2020-09-30,IVC18618,GOODWILL OF THE GREAT PLAINS,12024600,,2020-10-28,,1125.52,19.0,HUMAN SERVICES,,,,
2020-09-30,IVC018615,GOODWILL OF THE GREAT PLAINS,12024600,,2020-10-28,,238.91,19.0,HUMAN SERVICES,,,,
2020-09-25,2009-179697,WAGNER BLDG & SUPPLY CO INC,12036902,,2020-10-28,,1036.58,18.0,CORRECTIONS,,,,
2020-09-29,2009-180214,WAGNER BLDG & SUPPLY CO INC,12036902,,2020-10-28,,22569.04,18.0,CORRECTIONS,,,,
2020-09-29,632289,MUTH ELECTRIC INC,12117742,,2020-10-28,,1357.02,18.0,CORRECTIONS,,,,
2020-09-30,1107354,SIOUX CITY FOUNDRY CO,12024810,,2020-10-28,,1725.0,18.0,CORRECTIONS,,,,
2020-10-01,2020-09-10083,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2020-10-28,,30.0,18.0,CORRECTIONS,,,,
2020-10-14,47147646,MCMASTER-CARR SUPPLY COMPANY,12016786,,2020-10-28,,338.54,18.0,CORRECTIONS,,,,
2020-10-20,02962,MENARDS,12019798,12,2020-10-28,,112.21,18.0,CORRECTIONS,,,,
2020-10-01,2020-09-10093,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2020-10-28,,80.0,18.0,CORRECTIONS,,,,
2020-10-16,98898,SNAZA IMPLEMENT LLC,12266055,,2020-10-28,,26.6,6.0,"GAME, FISH AND PARKS",,,,
2020-10-07,21910222020,LUTHERAN SOCIAL SERVICES OF SD,12029752,,2020-10-28,,134.64,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-07,9864383075,CELLCO PARTNERSHIP,12207494,,2020-10-28,,360.09,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-08,DRUG093020-NH,BEHAVIOR MANAGEMENT SYSTEMS,12030341,,2020-10-28,,403.92,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-08,IN3127782,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-10-28,,29.64,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-09,L3324882,PREMIER BIOTECH LABS LLC,12590759,,2020-10-28,,218.95,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-12,12002837,VENTURE COMMUNICATIONS CO-OP,12030120,,2020-10-28,,43.02,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-14,2191022202002,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2020-10-28,,313.38,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-15,21510152020,US POSTAL SERVICE-WEBSTER,12005421,60,2020-10-28,,165.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-15,2191022202001,"JACOBS, BOBBIE",12405189,,2020-10-28,,1009.8,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-09-30,W2070266GRIZZLY,CITY OF SIOUX FALLS,12055054,17,2020-10-28,,63437.72,3.0,AGRICULTURE & NAT. RESOURCES,,,,
2020-10-15,2191022202002,"JACOBS, BOBBIE",12405189,,2020-10-28,,6933.96,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-19,0842678771,THOMSON WEST,12118604,13,2020-10-28,,183.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-21,20-41,"PIERCE, LEE ANN",12097100,,2020-10-28,,1608.0,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-07,2151007202001,FAULK COUNTY TREASURER,12054538,,2020-10-28,,103.82,27.0,UNIFIED JUDICIAL SYSTEMS,,,,
2020-10-05,13826,DAKOTA PUMP INC,12031953,,2020-10-28,,450.0,6.0,"GAME, FISH AND PARKS",,,,
2020-10-09,INV2000093013,ELIOR INC,12548705,01,2020-10-28,,31309.06,18.0,CORRECTIONS,,,,
2020-10-06,983499016772,PPG ARCHITECTURAL FINISHES INC,12013193,,2020-10-28,,109.75,18.0,CORRECTIONS,,,,
2020-10-14,91006,PETERS DISTRIBUTING INC,12049301,,2020-10-28,,3365.0,18.0,CORRECTIONS,,,,
2020-10-14,IN3133923,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-10-28,,467.39,18.0,CORRECTIONS,,,,
2020-10-15,213089,GREAT NORTHERN EQUIPMENT,12282503,,2020-10-28,,259.35,18.0,CORRECTIONS,,,,
2020-10-15,719219-0,CHRIS CAM CORPORATION,12035322,,2020-10-28,,475.14,18.0,CORRECTIONS,,,,
2020-10-15,729668-0,CHRIS CAM CORPORATION,12035322,,2020-10-28,,2376.87,18.0,CORRECTIONS,,,,
2020-10-15,729779-0,CHRIS CAM CORPORATION,12035322,,2020-10-28,,482.56,18.0,CORRECTIONS,,,,
2020-10-16,25801747-2020-10,NORTHWESTERN ENERGY,12028962,,2020-10-28,,97.88,18.0,CORRECTIONS,,,,
2020-10-16,INV2000093812,ELIOR INC,12548705,01,2020-10-28,,10733.4,18.0,CORRECTIONS,,,,
2020-10-16,JJDPA2020-09,MINNEHAHA  CO STATES ATTY OFF,12055058,81,2020-10-28,,1134.51,18.0,CORRECTIONS,,,,
2020-10-19,505154312,MIDAMERICAN ENERGY COMPANY,12025501,,2020-10-28,,222.91,18.0,CORRECTIONS,,,,
2020-10-01,2020-09-10089,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2020-10-28,,40.0,18.0,CORRECTIONS,,,,
2020-10-01,2020-09-10105,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2020-10-28,,200.0,18.0,CORRECTIONS,,,,
2020-10-14,IN3133208,INNOVATIVE OFFICE SUPPLIES LLC,12550348,,2020-10-28,,13.1,19.0,HUMAN SERVICES,,,,
2020-10-05,VRM201021348571,CAPITAL AREA COUNSELING SVC,12032117,,2020-10-28,,576.84,19.0,HUMAN SERVICES,,,,
